contract_version,run_id,run_kind,method,pass_index,relative_path,duration_ns,score_status,score_failure_code
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0694.JPG,664988885,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0705.JPG,707379287,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0725.JPG,618003514,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0730.JPG,498789050,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0735.JPG,523426863,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0739.JPG,584007279,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0751.JPG,459624870,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0755.JPG,540806346,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0764.JPG,519917249,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0768.JPG,721229849,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0779.JPG,473212482,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0784.JPG,432656537,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0796.JPG,519641498,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0797.JPG,446471069,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0800.JPG,420176886,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0804.JPG,390436456,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0811.JPG,403606655,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0844.JPG,418944083,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0869.JPG,418548697,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0871.JPG,431597349,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0892.JPG,387647288,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0900.JPG,404500997,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0920.JPG,383154411,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0923.JPG,443759817,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0935.JPG,410628389,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0940.JPG,442334509,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0952.JPG,393482865,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0957.JPG,438451078,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0964.JPG,448291314,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0971.JPG,405047246,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0974.JPG,422146613,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0989.JPG,455541770,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/0994.JPG,450028367,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,1,pcb1/Data/Images/Normal/1000.JPG,506498386,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/000.JPG,398959194,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/001.JPG,429106253,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/002.JPG,404860764,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/003.JPG,437201714,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/004.JPG,406418552,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/005.JPG,399760049,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/006.JPG,390253758,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/007.JPG,414802460,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/008.JPG,451889584,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/009.JPG,420761796,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/010.JPG,391687410,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/011.JPG,388389038,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/012.JPG,380474306,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/013.JPG,430140131,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/014.JPG,451487847,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/015.JPG,427200017,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/016.JPG,394991567,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/017.JPG,443952442,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/018.JPG,404277367,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/019.JPG,416605215,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/020.JPG,430174413,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/021.JPG,424724164,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/022.JPG,444541115,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/023.JPG,400158044,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/024.JPG,418334761,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/025.JPG,438528647,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/026.JPG,429356329,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/027.JPG,480132936,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/028.JPG,446027890,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/029.JPG,406315296,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/030.JPG,433793522,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/031.JPG,419500883,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/032.JPG,433573970,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/033.JPG,458569797,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/034.JPG,487148154,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/035.JPG,442464774,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/036.JPG,484757769,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/037.JPG,459012411,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/038.JPG,550006788,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/039.JPG,400499334,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/040.JPG,443358265,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/041.JPG,421536537,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/042.JPG,415620034,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/043.JPG,430771189,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/044.JPG,432212013,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/045.JPG,470261487,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/046.JPG,387519944,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/047.JPG,461993578,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/048.JPG,445362472,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/049.JPG,427651881,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/050.JPG,474515199,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/051.JPG,418541842,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/052.JPG,487937388,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/053.JPG,461138851,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/054.JPG,415021033,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/055.JPG,484370843,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/056.JPG,400302970,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/057.JPG,420535415,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/058.JPG,380838120,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/059.JPG,435024957,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/060.JPG,441849524,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/061.JPG,414035514,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/062.JPG,398068403,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/063.JPG,441630088,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/064.JPG,413770024,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/065.JPG,394588631,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/066.JPG,451627953,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/067.JPG,447069800,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/068.JPG,445183074,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/069.JPG,397966276,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/070.JPG,409809251,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/071.JPG,458846687,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/072.JPG,445798111,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/073.JPG,467564600,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/074.JPG,396909890,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/075.JPG,400060046,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/076.JPG,414063291,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/077.JPG,423768404,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/078.JPG,434777627,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/079.JPG,402747929,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/080.JPG,413008237,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/081.JPG,382716297,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/082.JPG,438419421,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/083.JPG,405354055,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/084.JPG,444111056,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/085.JPG,391772371,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/086.JPG,438160213,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/087.JPG,435332468,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/088.JPG,402360253,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/089.JPG,419861971,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/090.JPG,453263378,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/091.JPG,434984654,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/092.JPG,438223311,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/093.JPG,391016020,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/094.JPG,419452711,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/095.JPG,439397184,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/096.JPG,459990916,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/097.JPG,403506782,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/098.JPG,393902212,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Anomaly/099.JPG,488652806,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0011.JPG,489176582,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0013.JPG,505853769,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0016.JPG,470620121,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0024.JPG,498223182,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0026.JPG,481010549,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0027.JPG,581862845,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0046.JPG,548666471,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0100.JPG,560565545,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0107.JPG,500362588,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0159.JPG,465855432,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0168.JPG,491844721,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0170.JPG,415055041,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0172.JPG,447558588,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0174.JPG,574512425,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0178.JPG,545019429,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0187.JPG,473730434,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0196.JPG,423057335,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0208.JPG,498506528,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0214.JPG,492216515,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0215.JPG,397275826,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0237.JPG,492327367,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0261.JPG,419720091,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0286.JPG,446300689,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0294.JPG,425979139,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0297.JPG,407794034,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0303.JPG,410822769,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0306.JPG,384686202,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0320.JPG,577660306,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0333.JPG,550307868,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0363.JPG,528435001,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0377.JPG,417870069,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0394.JPG,482947516,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0400.JPG,420946902,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0402.JPG,390286637,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0417.JPG,421793056,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0423.JPG,443739364,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0427.JPG,495594480,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0457.JPG,409791022,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0469.JPG,403231247,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0479.JPG,420025737,ok,
evaluation-artifacts/v0.1,visa-pcb1-v0-1-final,final_test,patch_hog_one_class_svm,2,pcb1/Data/Images/Normal/0483.JPG,410622963,ok,
